N,X,Y
54445,480490.61476,4978252.30216
54446,480490.61008,4978252.30285
54450,480635.08334,4978271.77133
54451,480516.53794,4978508.13388
54452,480316.77707,4978838.50301
54453,477970.86342,4979253.61819
54454,475699.882,4978906.35056
54455,476042.8799,4978914.19889
54456,476385.03135,4978849.35031
54457,475902.63429,4977273.76068
54458,474983.34552,4977790.01239
54459,475062.28087,4977801.0371
54460,475035.24552,4977313.88421
54461,475118.6634,4977353.01828
54462,475516.14986,4975617.72965
54463,475133.78008,4974481.67611
54464,475130.66009,4973269.72258
54465,476478.83353,4973256.85435
54466,476833.86242,4973253.33888
54467,477244.39618,4972843.84696
54468,477242.41062,4972729.32552
54469,478047.18048,4972760.28465
54470,478046.93685,4972689.19493
54471,478044.84419,4972539.23547
54472,478243.78878,4972813.90343
54473,478353.90916,4972923.33359
54474,478739.53125,4973245.62073
54475,478674.0681,4973260.27855
54476,480072.35701,4972859.25349
54477,480194.26115,4972455.58456
54478,480458.19745,4972023.74297
54480,480487.29773,4972020.27933
54481,481649.51264,4971452.57105
54482,482573.11834,4971581.30095
54483,484651.83305,4970711.97399
54484,487038.67659,4970465.85695
54485,487235.06533,4970029.12343
54486,486009.75811,4972986.79865
54487,486414.47594,4973248.07281
54488,487620.94627,4973422.37455
54489,486013.67778,4974059.86487
54490,486013.6488,4974046.59613
54491,485211.0029,4974058.47136
54492,485210.98406,4974050.78338
54493,484808.4783,4974057.09937
54494,497094.16072,4988337.6729
54495,497510.829,4988538.6032
54496,497852.0711,4989398.31811
54497,500405.69974,4984791.90992
54498,501448.08971,4985345.61794
54499,499110.34179,4984304.61613
54500,499126.11655,4984282.39807
54501,499612.31575,4984383.43852
54502,499611.51657,4984199.15894
54503,499584.14856,4984217.00302
54504,499591.40815,4984382.5871
54505,500007.87628,4984342.32486
54506,498816.82231,4982061.81171
54507,499474.39711,4980453.85003
54508,499498.61202,4980454.18136
54509,498007.66595,4980851.82658
54510,499093.15588,4979650.73772
54511,496380.67678,4978554.60566
54512,490037.50874,4977240.52034
54513,491399.57623,4976436.49794
54514,489923.38849,4978910.34007
54515,489966.89075,4978844.87495
54516,491385.48138,4978594.72528
54517,491377.91,4978488.35846
54518,492251.68089,4977927.86034
54519,493710.03669,4978838.16603
54520,493697.81841,4979638.66952
54521,493795.40406,4975021.85755
54522,495015.35291,4974402.03046
54523,497645.87878,4968201.94019
54524,496843.90694,4968006.32096
54525,491707.37534,4967355.93862
54526,489829.31611,4967336.45896
54527,485818.41641,4966777.51348
54528,486790.51997,4966878.11658
54529,487501.95907,4966719.14342
54530,488257.19432,4967450.29093
54531,488269.02622,4967438.04024
54532,488246.09801,4967440.32639
54533,488257.20417,4967426.90572
54534,485360.55231,4965576.60721
54535,485731.91506,4964476.03217
54536,485180.99642,4964480.61196
54537,484636.12601,4963713.19195
54538,486377.70041,4964472.40843
54539,486776.47384,4965049.26888
54540,486776.50575,4965064.76676
54541,487503.36812,4962857.20306
54542,485811.6712,4961954.2137
54543,484764.31642,4961762.24004
54544,483573.88938,4961823.82873
54545,483573.71939,4961757.3028
54546,482770.13825,4961934.87519
54547,483433.52555,4962529.2388
54548,488392.5886,4965824.79775
54549,488393.95058,4962203.4729
54550,489198.83776,4961258.93851
54551,489524.91988,4962851.34045
54552,483959.47654,4958973.79123
54553,485162.31257,4959123.06557
54554,492069.41017,4953982.14652
54555,488409.68586,4953546.71038
54556,488386.45854,4952939.43489
54557,489198.19113,4953000.15172
54558,489762.07979,4951525.03874
54559,489635.51477,4951972.80146
54560,495667.50158,4955572.65723
54561,496605.67179,4982064.74012
54562,505293.98092,4983937.94038
54563,507663.50155,4997088.81706
54564,506477.7543,5004722.74536
54566,501118.86437,4996145.06838
54567,498027.08005,4992960.864
54568,498788.23211,4993421.18867
54569,492363.65875,4996739.96525
54570,488936.56664,4996754.98254
54571,489750.21914,4996748.08118
54572,489990.69925,4997633.22319
54573,490386.1697,4998758.93102
54574,491386.10655,4998757.49692
54575,495607.11169,4998183.91303
54577,493583.30797,4998343.84846
54578,493600.55197,5004619.47642
54580,484557.54276,5004269.28418
54581,485011.49745,5004851.56296
54582,481804.38706,5004882.15089
54583,481335.73008,5004881.34498
54584,481141.81921,5003308.78484
54585,481355.92725,5001658.49557
54586,481558.79631,5002471.94757
54587,479971.81556,5002460.68535
54588,481738.35014,5003432.92964
54589,481929.91398,5001651.28968
54590,481913.90705,5000839.24808
54591,482646.97018,5002246.25638
54592,484032.10875,5002711.8869
54593,481790.76053,4996813.66269
54594,480055.8707,4996817.86697
54595,480458.92323,4996714.30282
54596,479872.15082,4996816.33516
54597,479658.43483,4995771.9841
54598,479656.82639,4994973.80302
54599,473418.48758,4995967.74976
54600,475741.72305,4995091.95168
54602,472784.20271,5002443.04844
54603,475019.0625,5000865.74081
54604,482121.60234,4989183.06444
54605,483765.31005,4982847.06046
54606,471601.14984,4981573.22273
54607,471609.23847,4982145.96344
54608,472304.15955,4982921.2084
54609,468450.72476,4990446.84601
54610,468602.9644,4990731.99838
54611,468325.88455,4990826.98253
54612,468404.67425,4990950.8797
54613,464450.22428,4994935.7709
54614,464064.403,4996774.78033
54615,465253.25254,4997724.43578
54616,465175.8605,4997611.46235
54617,463690.96242,5000379.95003
54618,466841.76326,5001636.72128
54619,455306.79179,4997653.44829
54620,450038.02951,4999285.56636
54621,452244.84559,5004879.49595
54622,447554.16533,4996855.72878
54623,447677.77241,5000146.34143
54624,457534.38517,5003430.07683
54625,458699.55844,5004029.22892
54626,456620.64197,5005266.58815
54627,458595.0664,5004834.29129
54628,467088.73623,5005124.67774
54629,460767.49393,5019541.59911
54630,460772.55526,5016533.43251
54631,467930.44623,5017043.70742
54632,463982.15095,5027425.68776
54633,467564.92615,5027656.92359
54634,472414.76434,5026010.76772
54635,474425.025,5028555.83642
54636,483746.3797,5025793.66026
54637,481867.14883,5024142.26072
54638,487102.88893,5023277.32612
54639,487109.85285,5022469.68094
54640,488392.10119,5019410.08247
54641,494492.12287,5023229.26388
54642,478605.08697,5015309.36949
54643,479036.51235,5014100.52966
54644,477636.17457,5012453.46688
54645,476903.32613,5012143.50388
54646,476010.39039,5015310.73846
54647,475242.7543,5010100.32819
54648,475208.69273,5012188.84338
54649,479160.48044,5008901.91974
54650,475942.49443,5007965.18915
54651,475542.28162,5007362.74301
54652,475943.80744,5006867.28041
54653,474319.06549,5007231.34618
54654,474191.69241,5007903.01527
54655,473794.0555,5007391.03272
54656,472007.32796,5008741.01576
54657,470358.71247,5009423.64809
54658,471798.88066,5006059.04126
54659,471926.14853,5006281.69107
54660,469119.42279,5005174.10391
54661,469323.46722,5005037.20126
54662,469871.80881,5004871.76779
54663,470839.46726,5005770.43503
54664,470297.9974,5005986.56268
54665,459717.41019,4994538.15764
54666,460571.04545,4993597.59484
54667,458914.74845,4991821.74715
54668,458917.22155,4992066.93772
54669,461679.39152,4992430.92575
54670,461180.49482,4993923.88706
54671,462631.73937,4994489.38544
54672,462540.22996,4993567.45766
54673,460036.71229,4987907.94459
54674,452399.54451,4987214.44342
54675,452389.43868,4985603.04314
54676,451593.46969,4985603.55592
54677,452776.66617,4982915.01855
54678,453145.79541,4982919.69848
54679,453260.02231,4978189.88395
54680,451880.96675,4977861.24257
54681,449107.40583,4980779.6472
54682,448305.93436,4982393.08514
54683,448315.20615,4984065.81468
54684,445894.88388,4982394.44405
54685,446818.47328,4980386.94207
54686,442236.92769,4979875.44656
54687,441144.56961,4979603.73932
54688,439325.25934,4980511.56571
54689,438675.74093,4980200.33736
54690,438638.37825,4977522.68244
54691,439543.74599,4980776.02475
54692,440331.93246,4981439.21619
54693,440319.47502,4987195.29494
54694,423367.60784,4977816.15591
54695,426448.53347,4979347.76985
54696,423353.12158,4976210.40628
54697,432241.47621,4977635.67836
54698,429744.25514,4972835.8421
54699,432907.11622,4979711.8936
54700,438062.39787,4972726.6812
54701,440125.41639,4969031.52781
54702,441134.13663,4963909.22042
54703,439595.77974,4964701.94617
54704,432874.59885,4966437.29457
54705,437661.7102,4959862.64019
54706,434423.08811,4957480.43468
54707,437588.61876,4955010.99276
54708,434344.30644,4951835.54395
54709,429622.52488,4953524.0681
54710,432757.18883,4955080.08752
54720,436656.99334,4957547.31993
54721,436757.27885,4957577.72197
54722,437143.86173,4957625.48996
54723,438152.11477,4957875.69136
54724,439268.34225,4957752.85029
54725,440267.57961,4958198.93199
54726,440462.92134,4958213.09971
54727,441768.0715,4951817.43599
54728,432658.52203,4948687.30528
54729,429615.64662,4951912.76312
54730,426418.46429,4953559.51497
54731,424153.40953,4957711.46641
54732,427177.4824,4959431.35982
54733,424955.46319,4967286.92151
54734,425473.54859,4961641.30475
54735,436565.78165,4932514.36646
54736,442985.15306,4932480.95543
54737,448700.33666,4932480.45063
54738,450309.32173,4932459.60506
54739,466590.34064,4932359.08165
54740,466657.12209,4935581.43409
54741,456934.20904,4935614.30506
54742,450407.56775,4935692.0549
54743,436637.94158,4938837.85895
54744,440053.49387,4940512.43893
54745,446574.43247,4940468.8059
54746,439411.12388,4941584.59251
54747,439752.10696,4941345.01088
54748,446562.7041,4940865.83923
54749,442266.27769,4942556.65815
54750,446521.61923,4942140.48003
54751,450464.20862,4937284.59102
54752,450569.40294,4943494.92933
54753,452153.25125,4940471.50507
54754,457121.05517,4942054.8412
54755,460214.71573,4938826.00141
54756,459997.66226,4938037.61027
54757,465038.17055,4937177.79673
54758,484337.08376,4976734.18009
54759,484817.78912,4976647.8208
54760,486017.88867,4975265.21485
54761,499272.09017,4977524.64954
54762,499604.01259,4977546.86646
54763,483385.43695,4973270.94896
54764,483401.33205,4973279.82435
54765,477231.90197,4971035.02532
54766,478034.95319,4971031.353
54767,475625.29393,4969456.09522
54768,473657.60051,4967326.12604
54769,465942.72101,4983865.44498
54770,459806.3272,4979609.40528
54771,460302.87987,4979866.0995
54772,497195.75295,5001156.2724
54773,498003.18429,5001177.10169
54774,497617.57428,5000212.94213
54775,497596.25772,4999960.32514
54776,497502.40722,4999109.93311
54777,479670.89681,4999644.01406
54778,478960.00287,4998989.7545
54779,480624.59984,5022549.79599
54780,474385.46186,5016106.0841
54781,472796.38637,5014660.34772
54782,472792.25864,5013700.84125
54783,474410.39186,5012208.75246
54784,469629.9763,5013079.70161
54785,470305.74575,5012973.06612
54786,471995.81402,5011403.57068
54787,515681.3651,4973973.95466
54788,517118.62232,4972437.21317
54789,512475.29004,4966046.36927
54790,505024.73632,4961252.93823
54791,500363.03621,4962824.87683
54792,502004.87744,4960829.17014
54793,498074.05677,4964864.81615
54794,498250.02886,4964864.19934
54795,501268.81615,4965604.44129
54796,501258.40186,4964800.25729
54797,499705.85573,4967371.60144
54798,500183.63597,4968846.45403
54799,500917.21844,4966392.03235
54800,503206.79282,4966067.24813
54801,504671.4596,4966071.42503
54802,504629.53128,4965354.75131
54803,504725.73861,4965344.56935
54804,504833.58792,4964474.22339
54805,504731.40541,4964476.35538
54806,445892.27546,4957414.29278
54807,450380.50278,4956796.93375
54808,448653.66172,4955438.27828
54809,453382.71522,4951372.65039
54810,457117.21654,4950149.37114
54811,458705.38127,4947707.7258
54812,459084.00528,4944479.64746
54813,461930.98099,4950427.49512
54814,462766.78241,4950482.42776
54815,460302.86563,4948306.1593
54816,460615.53413,4948528.03095
54817,462906.35637,4942024.64614
54818,462728.5646,4944445.49241
54819,466659.0858,4946883.93543
54820,467094.77358,4941711.99319
54821,469931.82784,4938836.73053
54822,473127.71318,4938794.90803
54823,483333.00896,4936289.10914
54824,489144.32165,4936289.42072
54825,495611.35943,4941885.4323
54826,503627.51136,4944050.45879
54827,498050.8785,4941874.16161
54828,498300.93766,4941726.20159
54829,498466.90692,4941473.13256
54830,501279.42657,4941463.95992
54831,500406.11417,4941473.46248
54832,500115.87017,4938658.10489
54833,500415.61559,4939010.05376
54834,500422.19512,4938972.07811
54835,500643.13219,4938343.94839
54836,466883.06722,4970679.35321
54837,464435.08669,4968930.08229
54838,465479.94015,4968459.89448
54839,465587.25983,4967137.72643
54840,465606.1431,4966949.57087
54841,466083.89736,4966901.39564
54842,466281.02584,4967121.43955
54843,465441.98241,4966229.54892
54844,465270.51455,4965085.03538
54845,465064.43587,4965732.13313
54846,463640.2364,4966115.04821
54847,463635.71143,4966012.84897
54848,464447.81201,4966179.77835
54849,462166.33177,4966917.78655
54850,461821.59291,4965946.76795
54851,460286.50878,4966008.89176
54852,461104.00841,4965032.29669
54853,459625.13012,4964466.04324
54854,462530.75157,4963844.34419
54855,459852.31573,4966711.58987
54856,459588.82075,4967543.45989
54857,458033.6747,4967266.77649
54858,462878.2809,4967872.19782
54859,462071.20413,4967675.97756
54860,462072.08935,4967692.63566
54861,459612.31235,4968204.50274
54862,452796.66158,4963997.32466
54863,456602.46964,4970619.06576
54864,458880.70638,4970595.06353
54865,458875.09684,4970089.74996
54866,459407.00341,4969643.3294
54867,456655.08729,4967166.18013
54868,457640.79532,4967124.71087
54869,457501.32719,4967777.93029
54870,454276.83195,4968083.36209
54871,452852.14273,4968372.54788
54872,462773.04793,4970944.66398
54873,463069.75545,4971038.43258
54874,463940.32876,4970386.37894
54875,468826.02856,4968901.55627
54876,469132.7095,4967464.82408
54877,468454.28787,4967482.38426
54878,466618.13117,4967975.07684
54879,468466.85661,4964267.88528
54880,468260.95325,4962961.17215
54881,469600.23941,4961241.23095
54882,470196.93182,4960521.67437
54883,466999.60682,4958032.22122
54884,449563.96852,4963529.51517
54885,451164.86292,4964332.88132
54886,451155.34545,4964350.2703
54887,457202.64236,4958748.43887
54888,458440.32762,4960137.80401
54889,458096.66479,4960081.12166
54890,457982.63006,4960060.75906
54891,458023.06342,4959572.84025
54892,458228.58446,4959228.36034
54893,460414.99677,4961025.12214
54894,460939.01497,4961073.81046
54895,460277.98591,4959903.98468
54896,462831.31674,4960565.26272
54897,464373.4259,4960395.01963
54898,464310.97033,4959753.46112
54899,457908.22153,4956623.83684
54900,467147.14668,4951959.28524
54901,466271.24704,4950707.73838
54902,467046.32076,4950861.3761
54903,468463.8135,4949932.08862
54904,467544.45223,4946865.16532
54905,497435.09733,4958265.51501
54906,497256.95321,4958315.49379
54907,498763.64682,4951486.9283
54908,500809.11163,4954263.92027
54909,501215.92969,4954326.20422
54910,495665.06174,4954756.30675
54911,497240.39736,4954759.87967
54912,497558.56048,4956663.70536
54913,497582.36272,4956684.95889
54914,497602.73166,4956706.5756
54916,486830.04759,4949971.70971
54917,486022.80404,4949532.50482
54918,484379.14753,4949229.75071
54919,482756.88676,4949470.52986
54920,483038.69339,4949365.26257
54921,483956.38595,4950094.91872
54922,483965.57449,4951572.28076
54923,514047.34776,4952888.5939
54924,500615.03357,4938659.24389
54925,476734.45556,4942770.52034
54926,477977.34455,4942817.7744
54927,475925.90796,4943577.50692
54928,476459.30801,4943014.89155
54929,476435.79529,4943038.26816
54930,476282.09573,4943579.12687
54931,476019.56346,4944375.90563
54932,475460.35922,4944382.09125
54933,475749.07709,4947596.73093
54934,476300.01668,4947588.90911
54935,477906.21144,4948001.18204
54936,478851.07227,4947586.93706
54937,479557.62313,4948713.26969
54938,479544.86509,4948187.88068
54939,480697.69419,4949182.22383
54940,479536.48694,4950044.09502
54941,478484.02821,4950794.56523
54942,478495.36509,4951187.19007
54943,477166.71213,4951316.16974
54944,477056.34401,4949834.34251
54945,476985.54166,4950042.69429
54946,480327.94835,4947873.58673
54947,481099.63409,4951162.371
54948,480750.87471,4951542.42557
54949,480742.8037,4951545.93123
54950,480280.56943,4950786.23853
54951,481751.09652,4951578.16587
54952,481892.44298,4951060.74941
54953,481156.17269,4949638.15751
54954,484379.72022,4945301.43938
54955,484353.12599,4943165.77409
54956,481084.55031,4946823.54314
54957,480872.61265,4946719.74662
54958,482782.15874,4946765.48765
54959,479987.80107,4946778.69395
54960,479584.9905,4946865.10308
