"n","x","y","geometrysou","centroid","external"
32010,493228.43248,4977601.37516,1,0,0
32011,492925.76707,4977461.06719,1,0,0
32012,493255.95571,4977146.33591,1,0,0
32013,493159.64476,4977082.00803,1,0,0
32014,493343.58146,4977205.11995,1,0,0
32017,493176.35038,4977730.17978,1,0,0
32018,493243.43934,4977769.09994,1,0,0
32019,492910.59893,4977227.13586,1,0,0
32021,492998.57108,4977095.95698,1,0,0
32022,493058.59133,4977011.02156,1,0,0
32023,493130.29409,4976930.96196,1,0,0
32024,493108.06843,4977170.37709,1,0,0
32025,493012.00337,4976971.08117,1,0,0
32026,493000.30369,4977093.28901,1,0,0
32027,493016.14984,4977300.67009,1,0,0
32028,492849.29024,4977496.69989,1,0,0
32029,492917.45277,4977788.78163,1,0,0
32030,492783.12658,4977583.42167,1,0,0
32031,492840.79773,4977873.07058,1,0,0
32032,493063.26934,4977687.53309,1,0,0
32033,492899.53133,4977987.64646,1,0,0
32034,493128.30164,4977793.43946,1,0,0
32035,493078.05128,4977862.25621,1,0,0
32036,492703.39666,4977531.30145,1,0,0
32037,492721.70514,4977676.80395,1,0,0
32038,492978.59065,4978010.33194,1,0,0
32040,493027.96653,4977937.29404,1,0,0
32046,493309.90332,4977814.57556,1,0,0
32047,493454.6522,4977743.66369,1,0,0
32049,494295.86932,4975581.22979,1,0,0
32050,494123.40841,4975955.74614,1,0,0
32051,494169.06508,4975839.0639,1,0,0
32052,494555.07883,4977809.17316,1,0,0
32053,494505.99233,4977873.20096,1,0,0
32055,494611.72949,4977734.1418,1,0,0
32056,494859.50033,4977647.95696,1,0,0
32057,494674.69359,4977661.10526,1,0,0
32059,490055.88257,4983975.70532,1,0,0
32060,490092.17075,4989072.37643,1,0,0
32061,489679.78014,4989200.22736,1,0,0
32062,492935.85232,4985151.62089,1,0,0
32063,492946.88311,4985864.79307,1,0,0
32064,490048.47405,4985794.22634,1,0,0
32065,490054.24542,4984442.27669,1,0,0
32066,490689.5376,4989750.22781,1,0,0
32067,490053.68118,4984080.13127,1,0,0
32068,492309.06316,4985454.9489,1,0,0
32069,494771.41603,4985866.36969,1,0,0
32071,492884.78692,4986060.59906,1,0,0
32072,490842.5226,4985424.11399,1,0,0
32073,490841.35992,4985547.20117,1,0,0
32074,490154.77635,4988567.27055,1,0,0
32076,489832.81567,4978441.68744,1,0,0
32078,486037.00877,4985814.07466,1,0,0
32079,489619.76036,4990154.02217,1,0,0
32080,490382.90117,4990235.03041,1,0,0
32081,487194.79658,4985279.42235,1,0,0
32082,487632.49076,4979393.13636,1,0,0
32083,487256.13747,4982854.24935,1,0,0
32084,488450.42871,4981665.3405,1,0,0
32085,487228.40594,4978441.47036,1,0,0
32086,487430.39827,4978442.84756,1,0,0
32087,487350.30802,4981652.20499,1,0,0
32088,487452.55418,4981652.89207,1,0,0
32089,486027.13565,4979497.53271,1,0,0
32091,486224.84121,4978439.33193,1,0,0
32092,485352.21161,4979198.99671,1,0,0
32093,485354.8169,4979303.52385,1,0,0
32094,485626.52908,4979495.0882,1,0,0
32095,485625.84429,4978839.67515,1,0,0
32096,485097.01823,4979201.03057,1,0,0
32097,486622.43268,4978439.48769,1,0,0
32098,486820.08325,4978438.85513,1,0,0
32099,486425.2537,4978439.34775,1,0,0
32100,487089.98315,4978439.74873,1,0,0
32102,486959.13214,4978438.12573,1,0,0
32103,487048.77246,4981650.25412,1,0,0
32104,487148.18055,4981650.83099,1,0,0
32105,486883.06636,4981649.4813,1,0,0
32106,486948.6535,4981649.01372,1,0,0
32108,487248.92808,4981651.07347,1,0,0
32109,485248.4926,4983733.72212,1,0,0
32110,486477.22899,4983654.57293,1,0,0
32111,486451.09157,4982849.90777,1,0,0
32112,485249.43758,4982846.3492,1,0,0
32113,485633.50607,4983648.63947,1,0,0
32114,485641.48378,4982850.56578,1,0,0
32115,485251.16478,4983252.92704,1,0,0
32116,484999.59148,4982848.26419,1,0,0
32117,485277.10779,4983908.28652,1,0,0
32118,485290.12378,4984427.03806,1,0,0
32119,485279.25765,4984157.11891,1,0,0
32120,485246.06374,4983773.94161,1,0,0
32121,485278.2186,4984048.25495,1,0,0
32122,485293.3783,4984129.53651,1,0,0
32123,486860.47223,4984766.87466,1,0,0
32124,486845.43974,4984736.91183,1,0,0
32125,489236.69289,4979042.53218,1,0,0
32126,488635.71764,4978447.25738,1,0,0
32127,488835.57437,4978445.57232,1,0,0
32128,488623.9336,4981663.47398,1,0,0
32129,488795.86175,4981661.50384,1,0,0
32130,488513.98647,4981062.2435,1,0,0
32131,487630.25361,4979174.29911,1,0,0
32132,488034.48231,4978447.35424,1,0,0
32133,488234.73494,4978446.53836,1,0,0
32134,487631.2809,4978482.22502,1,0,0
32135,487831.46247,4978444.62687,1,0,0
32137,488445.8762,4978448.15298,1,0,0
32138,488063.75047,4981660.27468,1,0,0
32139,488165.44621,4981661.86289,1,0,0
32141,487756.77224,4981656.1899,1,0,0
32142,487551.41121,4981653.92064,1,0,0
32143,487859.1772,4981657.54971,1,0,0
32144,487960.79379,4981658.91264,1,0,0
32145,488267.06205,4981662.89743,1,0,0
32146,489434.43962,4978443.22187,1,0,0
32147,489036.06367,4978444.78112,1,0,0
32148,489633.90368,4978442.4511,1,0,0
32149,488966.37102,4981659.54079,1,0,0
32151,488457.89159,4984049.49059,1,0,0
32152,488462.07421,4982875.28524,1,0,0
32153,489013.77148,4982864.31447,1,0,0
32154,487446.64966,4983942.53278,1,0,0
32155,488441.09967,4985220.38832,1,0,0
32156,488455.00068,4984193.91008,1,0,0
32157,488062.46077,4982868.24355,1,0,0
32158,488060.46191,4982768.71272,1,0,0
32159,488057.32036,4982268.82423,1,0,0
32160,488058.44153,4982362.58007,1,0,0
32162,488057.40792,4982189.17427,1,0,0
32163,488059.45381,4982566.75724,1,0,0
32164,488059.95787,4982667.73497,1,0,0
32165,488058.94871,4982465.22408,1,0,0
32166,488061.94483,4983266.8273,1,0,0
32167,488060.63414,4983366.69766,1,0,0
32168,488061.46251,4982966.66913,1,0,0
32169,488061.80351,4983064.75895,1,0,0
32170,488061.12638,4983166.29441,1,0,0
32171,488061.84664,4983467.22985,1,0,0
32172,488061.63724,4983565.9873,1,0,0
32174,488462.00661,4983274.09023,1,0,0
32175,488447.52497,4984852.67523,1,0,0
32176,489260.50839,4983357.12402,1,0,0
32177,487708.15025,4989762.50179,1,0,0
32178,487443.71302,4990053.51501,1,0,0
32179,487628.19417,4986533.86476,1,0,0
32180,487600.92914,4989525.53466,1,0,0
32181,487943.07928,4989759.27576,1,0,0
32182,485302.23809,4989340.45909,1,0,0
32183,487647.3688,4989112.19392,1,0,0
32184,485603.01192,4989339.77258,1,0,0
32185,485614.47232,4988137.76475,1,0,0
32186,486588.13074,4989396.50059,1,0,0
32187,486976.33011,4989025.76951,1,0,0
32188,486798.52608,4991757.81643,1,0,0
32189,487597.40119,4991757.32146,1,0,0
32190,487103.69272,4988538.9416,1,0,0
32191,487404.34634,4986065.6211,1,0,0
32192,487518.17801,4986064.84194,1,0,0
32193,485282.22071,4989162.09632,1,0,0
32194,485365.06761,4989339.31471,1,0,0
32195,486020.56259,4986937.10389,1,0,0
32196,486054.73181,4988154.56082,1,0,0
32197,486158.55098,4986460.23327,1,0,0
32198,486027.31585,4986460.1861,1,0,0
32199,486344.5069,4985822.40731,1,0,0
32200,485214.73332,4987053.12006,1,0,0
32201,485215.88227,4987446.81566,1,0,0
32202,486075.55183,4988204.172,1,0,0
32203,485478.33054,4986936.09359,1,0,0
32204,486032.81673,4986058.36718,1,0,0
32205,485214.41131,4988340.86164,1,0,0
32206,485215.2825,4988139.23335,1,0,0
32207,485216.79277,4987737.64385,1,0,0
32208,485216.34707,4987613.33658,1,0,0
32209,485215.66251,4988540.81873,1,0,0
32210,485215.75528,4988784.54761,1,0,0
32211,485248.91705,4989027.31126,1,0,0
32212,485898.02939,4988160.57102,1,0,0
32213,486823.00397,4986463.60298,1,0,0
32214,486713.19544,4986463.71965,1,0,0
32216,486859.30143,4986455.52974,1,0,0
32218,486612.99547,4986463.04043,1,0,0
32219,486430.71374,4986461.98141,1,0,0
32220,486325.78736,4986461.31675,1,0,0
32221,486232.52019,4986461.073,1,0,0
32222,487075.21336,4986064.94631,1,0,0
32223,487179.59335,4986064.95789,1,0,0
32225,486968.08003,4986066.83057,1,0,0
32226,487294.37189,4986064.95045,1,0,0
32227,485992.56219,4991756.20541,1,0,0
32228,486645.53057,4989735.20143,1,0,0
32229,485669.97182,4990404.96615,1,0,0
32230,486045.84592,4991755.75517,1,0,0
32231,486201.0585,4991756.75006,1,0,0
32232,486013.60241,4991911.12891,1,0,0
32233,486235.61135,4991647.6966,1,0,0
32234,486784.99712,4990737.60074,1,0,0
32235,487099.30612,4990261.93949,1,0,0
32236,485725.13298,4990429.28195,1,0,0
32237,485398.39376,4990413.359,1,0,0
32238,485434.66491,4990438.8265,1,0,0
32239,485286.64766,4990431.39035,1,0,0
32240,485309.38004,4991754.41198,1,0,0
32241,485493.5539,4991753.98981,1,0,0
32242,485787.91724,4991753.32612,1,0,0
32243,487636.73783,4986064.83327,1,0,0
32244,487659.75934,4988516.73412,1,0,0
32245,487645.03328,4988516.54046,1,0,0
32246,487652.22434,4989017.31467,1,0,0
32247,487601.343,4990951.91693,1,0,0
32248,488840.89449,4989466.58761,1,0,0
32249,488072.88831,4989706.8197,1,0,0
32250,489111.05957,4990955.15624,1,0,0
32251,488599.39597,4990952.71872,1,0,0
32252,487665.61773,4989997.53712,1,0,0
32253,487628.90653,4990147.57842,1,0,0
32254,488008.3707,4990147.96388,1,0,0
32255,487578.52153,4990147.67645,1,0,0
32256,487540.3722,4989963.3432,1,0,0
32257,487604.88813,4990346.47446,1,0,0
32258,489448.40725,4990602.88074,1,0,0
32259,489368.03939,4990653.89311,1,0,0
32260,489241.25907,4990769.86069,1,0,0
32261,489192.56394,4990927.91171,1,0,0
32262,489300.72125,4990693.55349,1,0,0
32263,489529.5509,4990448.33322,1,0,0
32264,491917.76907,4983797.55822,1,0,0
32265,492619.41653,4984042.21225,1,0,0
32266,494194.80901,4981596.66269,1,0,0
32267,492320.99982,4983654.424,1,0,0
32268,493181.80169,4983650.3363,1,0,0
32269,492899.16597,4981917.9026,1,0,0
32270,493030.02059,4981917.7585,1,0,0
32271,492903.82021,4983410.69006,1,0,0
32272,492955.64215,4981163.33574,1,0,0
32273,493019.50057,4981163.37675,1,0,0
32274,492968.59747,4983406.73034,1,0,0
32275,492572.45587,4979300.2853,1,0,0
32276,492820.59794,4979271.89688,1,0,0
32277,492390.02226,4982850.51196,1,0,0
32278,492890.74279,4982848.82407,1,0,0
32279,490843.64418,4979774.09153,1,0,0
32280,491243.34223,4979646.89239,1,0,0
32281,491343.41111,4979647.08937,1,0,0
32282,491243.73898,4979245.64591,1,0,0
32283,491346.10126,4979245.95089,1,0,0
32284,490437.49016,4978842.88899,1,0,0
32285,490841.28439,4978842.2979,1,0,0
32286,490632.64073,4979243.95702,1,0,0
32289,490943.84523,4979646.30986,1,0,0
32290,491043.36215,4979646.50292,1,0,0
32291,491043.82459,4979244.81195,1,0,0
32292,491055.57505,4979244.90659,1,0,0
32293,491144.77161,4979646.69491,1,0,0
32294,491994.95531,4979044.2606,1,0,0
32295,491813.33454,4979046.04577,1,0,0
32297,491570.3049,4979246.87331,1,0,0
32299,491542.91814,4979647.59994,1,0,0
32301,491445.23037,4979246.37292,1,0,0
32302,491498.06773,4979246.6357,1,0,0
32303,491443.16456,4979647.28833,1,0,0
32304,492137.06551,4979042.52905,1,0,0
32305,492278.30842,4979040.91279,1,0,0
32306,491999.45039,4979044.14389,1,0,0
32311,490807.80449,4982048.5422,1,0,0
32312,490826.41483,4983644.84333,1,0,0
32313,491233.86365,4983025.62407,1,0,0
32315,490847.74373,4984449.9767,1,0,0
32316,490615.88236,4982974.73546,1,0,0
32317,490792.69497,4983159.54999,1,0,0
32318,490440.48188,4982845.02315,1,0,0
32320,490503.69598,4982900.02827,1,0,0
32321,490967.47904,4983198.95864,1,0,0
32322,491143.61147,4983075.62691,1,0,0
32323,490854.45981,4983197.45319,1,0,0
32324,490949.82493,4983198.87255,1,0,0
32325,490750.03561,4984450.11754,1,0,0
32326,490847.63301,4984702.47951,1,0,0
32327,490846.5007,4984901.88387,1,0,0
32328,490845.27722,4985257.367,1,0,0
32329,490845.41355,4984803.1283,1,0,0
32330,492343.75692,4982850.56726,1,0,0
32331,492391.00684,4982750.75425,1,0,0
32332,492395.77794,4982256.40962,1,0,0
32333,492392.54527,4982586.56519,1,0,0
32335,492396.40233,4982184.97971,1,0,0
32336,492391.9908,4982650.44112,1,0,0
32337,493085.93898,4980414.68872,1,0,0
32338,493999.83835,4979645.04401,1,0,0
32339,494001.51046,4980082.39149,1,0,0
32340,492929.01206,4980394.86474,1,0,0
32341,493496.72731,4979636.64906,1,0,0
32342,493603.19956,4980440.81096,1,0,0
32343,494002.16706,4980445.97846,1,0,0
32344,493739.52409,4981244.72412,1,0,0
32345,492958.34466,4981040.24822,1,0,0
32346,493024.09911,4981042.7311,1,0,0
32348,494389.31609,4978844.31023,1,0,0
32349,494038.85824,4978699.65921,1,0,0
32350,494077.69257,4978733.50456,1,0,0
32352,494182.03526,4978821.38943,1,0,0
32354,494813.45097,4978544.35146,1,0,0
32355,494989.25487,4978649.18816,1,0,0
32356,494989.09495,4978747.05562,1,0,0
32357,494990.75274,4978447.00934,1,0,0
32359,494194.57383,4981337.82984,1,0,0
32360,494570.54802,4981255.29483,1,0,0
32361,494195.28347,4981251.18123,1,0,0
32362,494037.76636,4981417.95698,1,0,0
32363,493450.7354,4982848.89178,1,0,0
32364,493417.04176,4983652.08901,1,0,0
32365,494786.6504,4984263.3607,1,0,0
32366,494787.73665,4983663.4869,1,0,0
32367,492891.87462,4984997.70198,1,0,0
32368,492899.90517,4983575.32617,1,0,0
32369,492968.15124,4983574.02869,1,0,0
32370,492960.81556,4984997.29231,1,0,0
32371,492997.93336,4982848.70565,1,0,0
32373,493185.26111,4983347.39687,1,0,0
32374,493184.18532,4983447.04353,1,0,0
32375,492939.83008,4984473.98098,1,0,0
32376,492935.73526,4985045.8654,1,0,0
32377,493004.85507,4984130.64841,1,0,0
32378,492941.89551,4984204.03558,1,0,0
32379,492943.33766,4984082.94842,1,0,0
32380,492881.91223,4984118.56467,1,0,0
32381,494785.50561,4982861.4373,1,0,0
32382,494444.29542,4983660.99931,1,0,0
32383,494857.04207,4984586.56868,1,0,0
32384,492874.18196,4987074.62306,1,0,0
32385,491916.4412,4987724.52058,1,0,0
32386,491625.86771,4990151.06988,1,0,0
32387,492832.2963,4987860.61942,1,0,0
32388,491614.57995,4991742.98898,1,0,0
32389,493167.4742,4991750.02079,1,0,0
32390,493178.64496,4988950.57225,1,0,0
32391,492566.02297,4986438.77299,1,0,0
32392,492764.00154,4986459.541,1,0,0
32393,492079.05738,4987521.35815,1,0,0
32394,492613.11534,4987039.26076,1,0,0
32395,490547.66124,4987730.84618,1,0,0
32396,491459.45004,4987690.4567,1,0,0
32397,491346.08892,4988190.72954,1,0,0
32398,491318.74186,4988002.13855,1,0,0
32399,491177.50583,4988263.83462,1,0,0
32400,490949.55831,4986455.96949,1,0,0
32401,490861.61459,4986432.322,1,0,0
32402,490839.89461,4985898.46365,1,0,0
32403,490840.27241,4985996.99824,1,0,0
32404,490839.4074,4985668.84535,1,0,0
32405,490838.96742,4985801.37402,1,0,0
32406,490835.84313,4986149.1953,1,0,0
32407,490835.8252,4986246.39743,1,0,0
32408,490838.14352,4986050.54575,1,0,0
32409,491112.22095,4988319.46953,1,0,0
32410,490866.09872,4988572.76594,1,0,0
32411,490945.20939,4988496.77962,1,0,0
32412,492031.10854,4986461.96965,1,0,0
32413,492297.98703,4986460.75315,1,0,0
32414,492098.77438,4986462.44092,1,0,0
32415,491413.36562,4987798.82975,1,0,0
32416,491364.36255,4987902.54139,1,0,0
32417,491618.85608,4991044.90007,1,0,0
32418,491850.02972,4992448.65464,1,0,0
32419,492080.64817,4992475.02504,1,0,0
32420,491614.565,4991851.18976,1,0,0
32421,491615.4068,4991773.20412,1,0,0
32422,492383.18255,4992491.65258,1,0,0
32423,492482.41985,4992424.65897,1,0,0
32424,493964.29,4987914.43614,1,0,0
32425,493970.67272,4988834.24187,1,0,0
32426,493364.66248,4986860.80468,1,0,0
32427,493156.77425,4986693.72561,1,0,0
32428,492956.86399,4986342.4605,1,0,0
32430,493070.02013,4986449.31438,1,0,0
32431,492861.04756,4986458.43186,1,0,0
32432,492773.77258,4986740.58284,1,0,0
32433,494312.53573,4988262.04462,1,0,0
32434,493166.44562,4990937.96183,1,0,0
32435,493894.1422,4991963.57332,1,0,0
32436,494098.80147,4992164.34042,1,0,0
32437,493889.92323,4991749.84214,1,0,0
32438,493888.70656,4991794.2789,1,0,0
32439,494253.75024,4992322.50061,1,0,0
32440,494229.88955,4992566.80708,1,0,0
32441,505565.82296,4962182.04324,1,0,0
32442,497625.71161,4950327.22057,1,0,0
32443,498908.65018,4946702.29409,1,0,0
32444,498933.30046,4946702.28997,1,0,0
32445,497651.53684,4950328.65518,1,0,0
32446,500401.44415,4940553.13607,1,0,0
32447,505828.11843,4946671.84012,1,0,0
32448,503621.20003,4938654.6732,1,0,0
32449,504861.21742,4953908.00926,1,0,0
32450,507602.2127,4953886.33262,1,0,0
32451,505146.58452,4962382.75551,1,0,0
32452,505229.73759,4951504.48155,1,0,0
32453,507633.46845,4951493.54874,1,0,0
32454,505627.50726,4962172.0994,1,0,0
32455,505230.29796,4962505.01526,1,0,0
32456,508837.42888,4951493.97525,1,0,0
32457,511615.02885,4946675.21046,1,0,0
32458,511641.60946,4950833.71193,1,0,0
32459,497228.36303,4948490.20297,1,0,0
32460,497243.79464,4949927.47876,1,0,0
32461,503631.81266,4948293.57138,1,0,0
32462,503633.83963,4949900.80941,1,0,0
32463,505153.9923,4955104.1498,1,0,0
32464,505795.41353,4955894.15884,1,0,0
32465,505600.55013,4963525.85504,1,0,0
32466,505607.61585,4962857.46917,1,0,0
32467,505507.58061,4962881.48786,1,0,0
32468,503625.89925,4946688.00148,1,0,0
32469,505738.0794,4963200.83361,1,0,0
32470,502329.4968,4946688.51466,1,0,0
32471,500415.05303,4938655.8956,1,0,0
32472,499518.7633,4945088.5489,1,0,0
32473,502026.10972,4946099.68356,1,0,0
32474,499320.28174,4938660.80547,1,0,0
32475,496393.29829,4937897.99152,1,0,0
32476,497229.30422,4938659.80742,1,0,0
32477,497598.17347,4938670.32374,1,0,0
32478,498805.79213,4938667.21144,1,0,0
32479,497239.49055,4946715.89932,1,0,0
32480,497242.56214,4947783.72031,1,0,0
32481,496971.22846,4948146.96632,1,0,0
32482,500682.53981,4938243.81332,1,0,0
32483,500537.31985,4938435.32319,1,0,0
32484,500520.60162,4938659.23561,1,0,0
32485,503627.38245,4947434.13372,1,0,0
32486,503627.66713,4947491.6739,1,0,0
32487,497327.93461,4953956.71681,1,0,0
32488,500982.45501,4954437.22399,1,0,0
32489,498026.21844,4956488.03437,1,0,0
32490,497300.52482,4956562.7231,1,0,0
32491,497290.77015,4955385.25163,1,0,0
32492,497314.12112,4955386.01943,1,0,0
32493,497332.97234,4956562.70958,1,0,0
32494,498693.93973,4951443.62014,1,0,0
32495,503640.8598,4951498.94563,1,0,0
32496,497221.66942,4953552.4225,1,0,0
32497,497409.18421,4950850.16523,1,0,0
32498,497625.03742,4950862.85654,1,0,0
32499,497437.46419,4950854.81936,1,0,0
32500,497245.44159,4953596.84517,1,0,0
32501,497244.68017,4950331.48206,1,0,0
32502,497265.94486,4950786.90778,1,0,0
32503,497280.75872,4950790.12289,1,0,0
32504,497609.6693,4950859.3076,1,0,0
32505,497256.82564,4954299.99092,1,0,0
32506,495667.18294,4955556.09536,1,0,0
32507,497151.38134,4953959.01408,1,0,0
32508,497229.8851,4954245.57212,1,0,0
32509,497250.08948,4957064.83847,1,0,0
32510,497291.27614,4957152.57642,1,0,0
32511,497172.92686,4959750.85957,1,0,0
32512,496946.35924,4960704.0583,1,0,0
32513,496928.15648,4960678.51778,1,0,0
32514,497157.09388,4959721.9849,1,0,0
32515,497237.40773,4958861.05522,1,0,0
32516,497233.03093,4957881.30484,1,0,0
32517,497259.11633,4957821.30889,1,0,0
32518,497261.93246,4958861.04474,1,0,0
32519,497459.474,4958256.67191,1,0,0
32520,497574.96749,4958201.08585,1,0,0
32521,496593.8345,4962600.43259,1,0,0
32522,496362.83151,4962370.61578,1,0,0
32523,496734.30739,4962079.37699,1,0,0
32524,496469.63673,4962483.86166,1,0,0
32525,496493.37092,4962509.39793,1,0,0
32526,496785.40123,4961472.83462,1,0,0
32527,496870.85296,4961566.10268,1,0,0
32528,496772.26329,4962081.5795,1,0,0
32529,495571.93833,4963222.01414,1,0,0
32530,496874.21294,4961157.64681,1,0,0
32531,496850.85912,4961108.44821,1,0,0
32532,503967.66438,4954176.66066,1,0,0
32533,503625.46231,4953105.5155,1,0,0
32534,503638.59348,4950742.69971,1,0,0
32535,503999.35659,4954264.99069,1,0,0
32536,504989.7361,4954801.0986,1,0,0
32537,503694.70581,4953868.46723,1,0,0
32538,502791.62151,4961241.58328,1,0,0
32539,505041.51827,4961252.95125,1,0,0
32540,502969.4236,4962045.68604,1,0,0
32541,502916.44492,4962045.32853,1,0,0
32542,502793.80912,4961667.03428,1,0,0
32543,502794.98923,4962044.71916,1,0,0
32544,502791.62272,4961238.80619,1,0,0
32545,502793.11954,4961434.09171,1,0,0
32546,502795.40141,4962551.48324,1,0,0
32547,502795.33239,4962891.95503,1,0,0
32548,502795.1296,4962267.44202,1,0,0
32549,502661.75187,4963189.04759,1,0,0
32550,502718.24332,4963460.11594,1,0,0
32551,502662.15899,4963160.49921,1,0,0
32552,505033.76708,4961860.35047,1,0,0
32553,504411.9517,4962044.0704,1,0,0
32554,503787.82561,4962049.89303,1,0,0
32555,503602.4002,4962049.11994,1,0,0
32556,503361.78215,4962047.87876,1,0,0
32557,503198.73438,4962046.90689,1,0,0
32558,503057.19427,4962046.17152,1,0,0
32559,509057.96861,4946667.00858,1,0,0
32560,510504.71408,4953883.63394,1,0,0
32561,510866.13929,4953884.7886,1,0,0
32562,507227.53849,4961098.40892,1,0,0
32563,510751.50699,4958287.36756,1,0,0
32564,507248.0867,4961110.65125,1,0,0
32565,511153.21047,4957046.14083,1,0,0
32566,511671.59974,4954830.95502,1,0,0
32567,514384.27049,4955280.77214,1,0,0
32568,515281.58321,4959650.64038,1,0,0
32569,510581.05041,4953103.96005,1,0,0
32570,510865.71158,4953105.21115,1,0,0
32571,510866.02816,4954561.05922,1,0,0
32572,510679.53072,4954551.52756,1,0,0
32573,510843.15159,4950792.99739,1,0,0
32574,510708.746,4950735.45458,1,0,0
32575,510159.98384,4951527.47036,1,0,0
32576,510891.62494,4951921.11766,1,0,0
32577,508707.95493,4953881.06685,1,0,0
32578,509375.94863,4952732.96822,1,0,0
