shape_id,A,B,LINK_ID
750009,driveNode59030,driveNode58763,driveLink40069
750009,driveNode58763,driveNode60513,driveLink38368
750009,driveNode60513,driveNode57648,driveLink53753
750009,driveNode57648,driveNode57647,driveLink30782
750009,driveNode57647,driveNode64785,driveLink30780
750009,driveNode64785,driveNode64786,driveLink86258
750009,driveNode64786,driveNode64787,driveLink86265
750009,driveNode64787,driveNode62473,driveLink86272
750009,driveNode62473,driveNode65670,driveLink65848
750009,driveNode65670,driveNode58228,driveLink101808
750009,driveNode58228,driveNode58229,driveLink34042
750009,driveNode58229,driveNode58230,driveLink34046
750009,driveNode58230,driveNode169598,driveLink34050
750009,driveNode169598,driveNode58230,driveLink416445
750009,driveNode58230,driveNode58229,driveLink34049
750009,driveNode58229,driveNode58228,driveLink34047
750009,driveNode58228,driveNode61580,driveLink34044
750009,driveNode61580,driveNode61239,driveLink60869
750009,driveNode61239,driveNode61579,driveLink58998
750009,driveNode61579,driveNode61578,driveLink60867
750009,driveNode61578,driveNode59399,driveLink60863
750009,driveNode59399,driveNode61577,driveLink44903
750009,driveNode61577,driveNode60515,driveLink60861
750009,driveNode60515,driveNode56408,driveLink53786
750009,driveNode56408,driveNode61577,driveLink19984
750010,driveNode84148,driveNode141532,driveLink122110
750010,driveNode141532,driveNode85040,driveLink47889
750010,driveNode85040,driveNode88309,driveLink131058
750010,driveNode88309,driveNode88500,driveLink162066
750010,driveNode88500,driveNode89332,driveLink163595
750010,driveNode89332,driveNode89331,driveLink169897
750010,driveNode89331,driveNode89330,driveLink169891
750010,driveNode89330,driveNode136196,driveLink169889
750010,driveNode136196,driveNode158467,driveLink223943
750010,driveNode158467,driveNode136197,driveLink167077
750010,driveNode136197,driveNode136194,driveLink223948
750010,driveNode136194,driveNode147074,driveLink223920
750010,driveNode147074,driveNode147075,driveLink286960
750010,driveNode147075,driveNode85723,driveLink286982
750010,driveNode85723,driveNode140680,driveLink137919
750010,driveNode140680,driveNode140679,driveLink180729
750010,driveNode140679,driveNode88148,driveLink180724
750010,driveNode88148,driveNode88149,driveLink160582
750010,driveNode88149,driveNode149320,driveLink160588
750010,driveNode149320,driveNode88389,driveLink20277
750010,driveNode88389,driveNode86332,driveLink162714
750010,driveNode86332,driveNode140665,driveLink144598
750010,driveNode140665,driveNode86332,driveLink4224
750010,driveNode86332,driveNode149321,driveLink144597
750010,driveNode149321,driveNode86332,driveLink20280
750010,driveNode86332,driveNode88389,driveLink144599
750010,driveNode88389,driveNode149320,driveLink162715
750010,driveNode149320,driveNode168458,driveLink20276
750010,driveNode168458,driveNode149318,driveLink152750
750010,driveNode149318,driveNode149317,driveLink20267
750010,driveNode149317,driveNode149313,driveLink20262
750010,driveNode149313,driveNode149308,driveLink20237
750010,driveNode149308,driveNode149307,driveLink20220
750010,driveNode149307,driveNode81109,driveLink20216
750010,driveNode81109,driveNode81110,driveLink90921
750010,driveNode81110,driveNode81111,driveLink90926
750010,driveNode81111,driveNode149298,driveLink90930
750010,driveNode149298,driveNode81112,driveLink20175
750010,driveNode81112,driveNode81113,driveLink90937
750010,driveNode81113,driveNode80215,driveLink90941
750010,driveNode80215,driveNode81114,driveLink77520
750010,driveNode81114,driveNode81115,driveLink90954
750010,driveNode81115,driveNode81116,driveLink90961
750010,driveNode81116,driveNode81117,driveLink90966
750010,driveNode81117,driveNode56130,driveLink90972
750010,driveNode56130,driveNode56131,driveLink17722
750010,driveNode56131,driveNode56132,driveLink17729
750010,driveNode56132,driveNode56133,driveLink17730
750010,driveNode56133,driveNode56134,driveLink17739
750010,driveNode56134,driveNode64571,driveLink17743
750010,driveNode64571,driveNode66042,driveLink84154
750010,driveNode66042,driveNode66455,driveLink109001
750010,driveNode66455,driveNode64594,driveLink116143
750010,driveNode64594,driveNode64592,driveLink84354
750010,driveNode64592,driveNode66456,driveLink84346
750010,driveNode66456,driveNode66616,driveLink116146
750010,driveNode66616,driveNode66617,driveLink118503
750010,driveNode66617,driveNode59290,driveLink118506
750010,driveNode59290,driveNode66618,driveLink44077
750010,driveNode66618,driveNode66619,driveLink118511
750010,driveNode66619,driveNode61673,driveLink118517
750010,driveNode61673,driveNode63678,driveLink61286
750010,driveNode63678,driveNode65984,driveLink73167
750010,driveNode65984,driveNode65979,driveLink107868
750010,driveNode65979,driveNode65995,driveLink107722
750010,driveNode65995,driveNode63380,driveLink108142
750010,driveNode63380,driveNode66075,driveLink71100
750010,driveNode66075,driveNode164000,driveLink109478
750010,driveNode164000,driveNode58763,driveLink15406
750010,driveNode58763,driveNode60513,driveLink38368
750010,driveNode60513,driveNode57648,driveLink53753
750010,driveNode57648,driveNode57647,driveLink30782
750010,driveNode57647,driveNode64785,driveLink30780
750010,driveNode64785,driveNode64786,driveLink86258
750010,driveNode64786,driveNode64787,driveLink86265
750010,driveNode64787,driveNode62473,driveLink86272
750010,driveNode62473,driveNode65670,driveLink65848
750010,driveNode65670,driveNode58228,driveLink101808
750010,driveNode58228,driveNode61580,driveLink34044
750010,driveNode61580,driveNode61239,driveLink60869
750010,driveNode61239,driveNode61579,driveLink58998
750010,driveNode61579,driveNode61578,driveLink60867
750010,driveNode61578,driveNode59399,driveLink60863
750010,driveNode59399,driveNode61577,driveLink44903
750010,driveNode61577,driveNode60515,driveLink60861
750010,driveNode60515,driveNode56408,driveLink53786
750010,driveNode56408,driveNode61577,driveLink19984
620007,driveNode82668,driveNode82440,driveLink106339
620007,driveNode82440,driveNode82570,driveLink101927
620007,driveNode82570,driveNode136229,driveLink105615
620007,driveNode136229,driveNode136228,driveLink247175
620007,driveNode136228,driveNode88092,driveLink247165
620007,driveNode88092,driveNode84148,driveLink160160
620007,driveNode84148,driveNode80492,driveLink122111
620007,driveNode80492,driveNode141534,driveLink83390
620007,driveNode141534,driveNode141533,driveLink47893
620007,driveNode141533,driveNode81684,driveLink47890
620007,driveNode81684,driveNode85280,driveLink95731
620007,driveNode85280,driveNode85537,driveLink133006
620007,driveNode85537,driveNode85448,driveLink136318
620007,driveNode85448,driveNode141538,driveLink134917
620007,driveNode141538,driveNode80394,driveLink57876
620007,driveNode80394,driveNode151698,driveLink81044
620007,driveNode151698,driveNode151699,driveLink363545
620007,driveNode151699,driveNode145372,driveLink363553
620007,driveNode145372,driveNode145380,driveLink393553
620007,driveNode145380,driveNode80413,driveLink393578
620007,driveNode80413,driveNode143910,driveLink81402
620007,driveNode143910,driveNode143868,driveLink37024
620007,driveNode143868,driveNode143867,driveLink185097
620007,driveNode143867,driveNode143840,driveLink184745
620007,driveNode143840,driveNode143838,driveLink2261
620007,driveNode143838,driveNode136174,driveLink816
620007,driveNode136174,driveNode136173,driveLink291913
620007,driveNode136173,driveNode148188,driveLink291889
620007,driveNode148188,driveNode136172,driveLink391293
620007,driveNode136172,driveNode136171,driveLink291819
620007,driveNode136171,driveNode141519,driveLink291799
620007,driveNode141519,driveNode141517,driveLink333194
620007,driveNode141517,driveNode143212,driveLink333179
620007,driveNode143212,driveNode141515,driveLink160843
620007,driveNode141515,driveNode141513,driveLink333174
620007,driveNode141513,driveNode141511,driveLink333170
620007,driveNode141511,driveNode141514,driveLink330091
620007,driveNode141514,driveNode141516,driveLink333172
620007,driveNode141516,driveNode88642,driveLink333176
620007,driveNode88642,driveNode141518,driveLink164588
620007,driveNode141518,driveNode84731,driveLink333188
620007,driveNode84731,driveNode84753,driveLink128316
620007,driveNode84753,driveNode91082,driveLink128435
620007,driveNode91082,driveNode91089,driveLink188094
620007,driveNode91089,driveNode148257,driveLink188160
620007,driveNode148257,driveNode91564,driveLink226168
620007,driveNode91564,driveNode89593,driveLink197325
620007,driveNode89593,driveNode85597,driveLink171802
620007,driveNode85597,driveNode91090,driveLink136692
620007,driveNode91090,driveNode87626,driveLink188183
620007,driveNode87626,driveNode89763,driveLink156236
620007,driveNode89763,driveNode91565,driveLink173345
620007,driveNode91565,driveNode89424,driveLink197327
620007,driveNode89424,driveNode90948,driveLink170670
620007,driveNode90948,driveNode91500,driveLink185192
620007,driveNode91500,driveNode91048,driveLink196602
620007,driveNode91048,driveNode91566,driveLink186700
620007,driveNode91566,driveNode91567,driveLink197330
620007,driveNode91567,driveNode81936,driveLink197337
620007,driveNode81936,driveNode89194,driveLink97934
620007,driveNode89194,driveNode89195,driveLink168886
620007,driveNode89195,driveNode87863,driveLink168891
620007,driveNode87863,driveNode90911,driveLink158269
620007,driveNode90911,driveNode90910,driveLink184802
620007,driveNode90910,driveNode85678,driveLink184801
620007,driveNode85678,driveNode91568,driveLink137430
620007,driveNode91568,driveNode83505,driveLink197342
620007,driveNode83505,driveNode80135,driveLink116390
620007,driveNode80135,driveNode88545,driveLink76882
620007,driveNode88545,driveNode91109,driveLink164024
620007,driveNode91109,driveNode82488,driveLink188433
620007,driveNode82488,driveNode89634,driveLink102471
620007,driveNode89634,driveNode90529,driveLink172354
620007,driveNode90529,driveNode81089,driveLink180153
620007,driveNode81089,driveNode91392,driveLink90832
620007,driveNode91392,driveNode87644,driveLink194708
620007,driveNode87644,driveNode91569,driveLink156335
620007,driveNode91569,driveNode91494,driveLink197354
620007,driveNode91494,driveNode81500,driveLink196507
620004,driveNode81500,driveNode81499,driveLink94151
620004,driveNode81499,driveNode87644,driveLink94150
620004,driveNode87644,driveNode91392,driveLink156338
620004,driveNode91392,driveNode81089,driveLink194709
620004,driveNode81089,driveNode90529,driveLink90833
620004,driveNode90529,driveNode89634,driveLink180154
620004,driveNode89634,driveNode82488,driveLink172355
620004,driveNode82488,driveNode91109,driveLink102472
620004,driveNode91109,driveNode88545,driveLink188431
620004,driveNode88545,driveNode80135,driveLink164026
620004,driveNode80135,driveNode83505,driveLink76883
620004,driveNode83505,driveNode91568,driveLink116388
620004,driveNode91568,driveNode85678,driveLink197339
620004,driveNode85678,driveNode90910,driveLink137433
620004,driveNode90910,driveNode90911,driveLink184799
620004,driveNode90911,driveNode87863,driveLink184804
620004,driveNode87863,driveNode89195,driveLink158270
620004,driveNode89195,driveNode89194,driveLink168889
620004,driveNode89194,driveNode81936,driveLink168887
620004,driveNode81936,driveNode91567,driveLink97937
620004,driveNode91567,driveNode91566,driveLink197334
620004,driveNode91566,driveNode91048,driveLink197332
620004,driveNode91048,driveNode91500,driveLink186701
620004,driveNode91500,driveNode90948,driveLink196603
620004,driveNode90948,driveNode89424,driveLink185193
620004,driveNode89424,driveNode91565,driveLink170668
620004,driveNode91565,driveNode89763,driveLink197328
620004,driveNode89763,driveNode87626,driveLink173348
620004,driveNode87626,driveNode91090,driveLink156235
620004,driveNode91090,driveNode85597,driveLink188186
620004,driveNode85597,driveNode89593,driveLink136694
620004,driveNode89593,driveNode91564,driveLink171803
620004,driveNode91564,driveNode148257,driveLink197324
620004,driveNode148257,driveNode91089,driveLink226167
620004,driveNode91089,driveNode91082,driveLink188158
620004,driveNode91082,driveNode84753,driveLink188096
620004,driveNode84753,driveNode84731,driveLink128436
620004,driveNode84731,driveNode141518,driveLink128317
620004,driveNode141518,driveNode141519,driveLink333187
620004,driveNode141519,driveNode141517,driveLink333194
620004,driveNode141517,driveNode143212,driveLink333179
620004,driveNode143212,driveNode141515,driveLink160843
620004,driveNode141515,driveNode141513,driveLink333174
620004,driveNode141513,driveNode84386,driveLink333171
620004,driveNode84386,driveNode80492,driveLink124172
620004,driveNode80492,driveNode141534,driveLink83390
620004,driveNode141534,driveNode141532,driveLink47892
620004,driveNode141532,driveNode85040,driveLink47889
620004,driveNode85040,driveNode88309,driveLink131058
620004,driveNode88309,driveNode88500,driveLink162066
620004,driveNode88500,driveNode89332,driveLink163595
620004,driveNode89332,driveNode89331,driveLink169897
620004,driveNode89331,driveNode89330,driveLink169891
620004,driveNode89330,driveNode82668,driveLink169888
2720002,driveNode166179,driveNode139047,driveLink114206
2720002,driveNode139047,driveNode139043,driveLink90053
2720002,driveNode139043,driveNode166182,driveLink90043
2720002,driveNode166182,driveNode139038,driveLink114224
2720002,driveNode139038,driveNode139037,driveLink88734
2720002,driveNode139037,driveNode139036,driveLink88732
2720002,driveNode139036,driveNode139033,driveLink88730
2720002,driveNode139033,driveNode139031,driveLink88719
2720002,driveNode139031,driveNode169605,driveLink88700
2720002,driveNode169605,driveNode147378,driveLink27185
2720002,driveNode147378,driveNode147379,driveLink414691
2720002,driveNode147379,driveNode90224,driveLink414694
2720002,driveNode90224,driveNode90228,driveLink177546
2720002,driveNode90228,driveNode90227,driveLink177647
2720002,driveNode90227,driveNode83454,driveLink177640
2720002,driveNode83454,driveNode80445,driveLink115912
2720002,driveNode80445,driveNode169609,driveLink82145
2720002,driveNode169609,driveNode137614,driveLink3725
2720002,driveNode137614,driveNode80347,driveLink182670
2720002,driveNode80347,driveNode80348,driveLink80106
2720002,driveNode80348,driveNode80593,driveLink80110
2720002,driveNode80593,driveNode137981,driveLink85637
2720002,driveNode137981,driveNode80560,driveLink103438
2720002,driveNode80560,driveNode86685,driveLink85091
2720002,driveNode86685,driveNode86516,driveLink147825
2720002,driveNode86516,driveNode86684,driveLink146182
2720002,driveNode86684,driveNode86567,driveLink147822
2720002,driveNode86567,driveNode84537,driveLink146942
2720002,driveNode84537,driveNode84538,driveLink125441
