route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,agency_raw_name,trip_destination,trip_short_name,trip_route_name,pub_dir_id,rm_block_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,stop_distance,stop_is_skipped,arrival_h,arrival_m,departure_h,departure_m,tod,index,trip_num_for_shape,trip_num_total,num_pattern,trip_num_N_most,number_of_stops
722-95,AUG19-MVS-BUS-Weekday-01,15251087-AUG19-MVS-BUS-Weekday-01,Southbound 722  Shingle Creek / Brklyn Ctr TC,1,2075,7220001,1.0,MT2019,,,,,,22380.0,22380.0,11486,1,0,0,1,,,6,13,6,13,pk,731,4,6,2,6,14
722-95,AUG19-MVS-BUS-Weekday-01,15251092-AUG19-MVS-BUS-Weekday-01,Southbound 722  Shingle Creek / Brklyn Ctr TC,1,2077,7220001,1.0,MT2019,,,,,,33000.0,33000.0,11486,1,0,0,1,,,9,10,9,10,op,739,6,12,2,12,14
722-95,AUG19-MVS-BUS-Weekday-01,15251093-AUG19-MVS-BUS-Weekday-01,Southbound 722  Shingle Creek / Brklyn Ctr TC,1,2074,7220004,1.0,MT2019,,,,,,33360.0,33360.0,50066,1,0,0,1,,,9,16,9,16,op,740,6,12,2,12,58
225-95,AUG19-MVS-BUS-Weekday-01,15251125-AUG19-MVS-BUS-Weekday-01,Northbound 225 Super Target,0,31270,2250005,1.0,MT2019,,,,,,44400.0,44400.0,52530,1,0,1,1,,,12,20,12,20,op,1330,6,6,1,6,21
225-95,AUG19-MVS-BUS-Weekday-01,15251127-AUG19-MVS-BUS-Weekday-01,Northbound 225  Deluxe Check,0,31270,2250001,1.0,MT2019,,,,,,23760.0,23760.0,52530,1,0,1,1,,,6,36,6,36,pk,1325,2,5,2,5,31
225-95,AUG19-MVS-BUS-Weekday-01,15251128-AUG19-MVS-BUS-Weekday-01,Northbound 225  Deluxe Check,0,31270,2250003,1.0,MT2019,,,,,,26880.0,26880.0,52530,1,0,1,1,,,7,28,7,28,pk,1324,3,5,2,5,29
225-95,AUG19-MVS-BUS-Weekday-01,15251131-AUG19-MVS-BUS-Weekday-01,Southbound 225 Coventry/ Nwstrn CollL/ Rosedale,1,31271,2250002,1.0,MT2019,,,,,,35280.0,35280.0,45174,1,0,0,1,,,9,48,9,48,op,1329,6,6,1,6,20
225-95,AUG19-MVS-BUS-Weekday-01,15251143-AUG19-MVS-BUS-Weekday-01,Southbound 225 Coventry/ Nwstrn CollL/ Rosedale,1,31271,2250002,1.0,MT2019,,,,,,31860.0,31860.0,45174,1,0,0,1,,,8,51,8,51,pk,1323,1,1,1,1,20
75-95,AUG19-MVS-BUS-Weekday-01,15251150-AUG19-MVS-BUS-Weekday-01,Northbound 75  Downtown,0,1696,750011,1.0,MT2019,,,,,,26580.0,26580.0,42800,1,0,0,1,,,7,23,7,23,pk,681,2,7,2,5,54
75-95,AUG19-MVS-BUS-Weekday-01,15251152-AUG19-MVS-BUS-Weekday-01,Southbound 75F  Stryker Av/Salem Green/Lake Cove,1,1696,750004,1.0,MT2019,,,,,,32040.0,32040.0,56148,1,0,0,1,,,8,54,8,54,pk,679,2,6,2,5,55
75-95,AUG19-MVS-BUS-Weekday-01,15251153-AUG19-MVS-BUS-Weekday-01,Northbound 75  Downtown,0,1696,750001,1.0,MT2019,,,,,,34620.0,34620.0,395,1,0,0,1,,,9,37,9,37,op,688,5,8,2,8,55
75-95,AUG19-MVS-BUS-Weekday-01,15251154-AUG19-MVS-BUS-Weekday-01,Southbound 75F Stryker / Colleen Loney / Lake cove,1,1696,750014,1.0,MT2019,,,,,,37080.0,37080.0,56148,1,0,0,1,,,10,18,10,18,op,687,2,8,2,7,54
75-95,AUG19-MVS-BUS-Weekday-01,15251155-AUG19-MVS-BUS-Weekday-01,Northbound 75 Downtown / Colleen Loney,0,1696,750016,1.0,MT2019,,,,,,39900.0,39900.0,395,1,0,0,1,,,11,5,11,5,op,689,3,8,2,8,54
75-95,AUG19-MVS-BUS-Weekday-01,15251156-AUG19-MVS-BUS-Weekday-01,Southbound 75F  Stryker Av/Salem Green/Lake Cove,1,1696,750004,1.0,MT2019,,,,,,42480.0,42480.0,56148,1,0,0,1,,,11,48,11,48,op,686,5,8,2,7,55
75-95,AUG19-MVS-BUS-Weekday-01,15251168-AUG19-MVS-BUS-Weekday-01,Northbound 75  Downtown,0,1695,750001,1.0,MT2019,,,,,,22200.0,22200.0,395,1,0,0,1,,,6,10,6,10,pk,680,3,7,2,5,55
75-95,AUG19-MVS-BUS-Weekday-01,15251169-AUG19-MVS-BUS-Weekday-01,Southbound 75E Stryker Av / Salem Green,1,1695,750008,1.0,MT2019,,,,,,25260.0,25260.0,56148,1,0,0,1,,,7,1,7,1,pk,678,3,6,2,5,50
62-95,AUG19-MVS-BUS-Weekday-01,15251214-AUG19-MVS-BUS-Weekday-01,Northbound 62L  Rice St / Little Canada,0,1673,620001,1.0,MT2019,,,,,,33060.0,33060.0,328,1,0,0,1,,,9,11,9,11,op,947,6,24,2,18,89
62-95,AUG19-MVS-BUS-Weekday-01,15251234-AUG19-MVS-BUS-Weekday-01,Northbound 62L  Rice St / Little Canada,0,1588,620001,1.0,MT2019,,,,,,22140.0,22140.0,328,1,0,0,1,,,6,9,6,9,pk,939,3,12,2,8,89
62-95,AUG19-MVS-BUS-Weekday-01,15251239-AUG19-MVS-BUS-Weekday-01,Southbound 62D Smith Av/ Signal Hills / Thompson,1,1591,620005,1.0,MT2019,,,,,,25080.0,25080.0,45191,1,0,1,1,,,6,58,6,58,pk,937,3,12,2,8,121
62-95,AUG19-MVS-BUS-Weekday-01,15251257-AUG19-MVS-BUS-Weekday-01,Southbound 62D Smith Av/ Signal Hills / Thompson,1,1674,620006,1.0,MT2019,,,,,,39180.0,39180.0,49141,1,0,0,1,,,10,53,10,53,op,945,6,24,2,18,86
62-95,AUG19-MVS-BUS-Weekday-01,15251288-AUG19-MVS-BUS-Weekday-01,Northbound 62A Rice /To Larpenteur / Albemarle,0,1589,620013,1.0,MT2019,,,,,,31800.0,31800.0,2785,1,0,0,1,,,8,50,8,50,pk,938,5,12,2,8,30
62-95,AUG19-MVS-BUS-Weekday-01,15251289-AUG19-MVS-BUS-Weekday-01,Northbound 62A Rice /To Larpenteur / Albemarle,0,1586,620013,1.0,MT2019,,,,,,33600.0,33600.0,2785,1,0,0,1,,,9,20,9,20,op,946,12,24,2,18,30
62-95,AUG19-MVS-BUS-Weekday-01,15251316-AUG19-MVS-BUS-Weekday-01,Southbound 62 Downtown,1,1590,620014,1.0,MT2019,,,,,,24240.0,24240.0,56325,1,0,0,1,,,6,44,6,44,pk,936,5,12,2,8,28
62-95,AUG19-MVS-BUS-Weekday-01,15251321-AUG19-MVS-BUS-Weekday-01,Southbound 62 Downtown,1,1589,620014,1.0,MT2019,,,,,,33480.0,33480.0,56325,1,0,0,1,,,9,18,9,18,op,944,12,24,2,18,28
825-95,AUG19-MVS-BUS-Weekday-01,15251349-AUG19-MVS-BUS-Weekday-01,Southbound 825 Ltd Stop / Downtown,1,1138,8250004,1.0,MT2019,,,,,,24600.0,24600.0,14232,1,0,0,1,,,6,50,6,50,pk,545,4,8,2,8,49
825-95,AUG19-MVS-BUS-Weekday-01,15251355-AUG19-MVS-BUS-Weekday-01,Southbound 825 Ltd Stop / Downtown,1,1026,8250003,1.0,MT2019,,,,,,22380.0,22380.0,56781,1,0,0,1,,,6,13,6,13,pk,544,4,8,2,8,99
223-95,AUG19-MVS-BUS-Weekday-01,15251361-AUG19-MVS-BUS-Weekday-01,Westbound 223 Rosedale,1,31267,2230002,1.0,MT2019,,,,,,23820.0,23820.0,5020,1,0,1,1,,,6,37,6,37,pk,1331,2,2,1,2,51
223-95,AUG19-MVS-BUS-Weekday-01,15251362-AUG19-MVS-BUS-Weekday-01,Eastbound 223 Maplewood Mall/ Via Little Canada TC,0,31267,2230001,1.0,MT2019,,,,,,26700.0,26700.0,52532,1,0,0,1,,,7,25,7,25,pk,1332,2,2,1,2,53
223-95,AUG19-MVS-BUS-Weekday-01,15251364-AUG19-MVS-BUS-Weekday-01,Eastbound 223 Maplewood Mall/ Via Little Canada TC,0,31267,2230001,1.0,MT2019,,,,,,42600.0,42600.0,52532,1,0,0,1,,,11,50,11,50,op,1336,4,4,1,4,53
223-95,AUG19-MVS-BUS-Weekday-01,15251366-AUG19-MVS-BUS-Weekday-01,Westbound 223 Rosedale,1,31267,2230002,1.0,MT2019,,,,,,34620.0,34620.0,5020,1,0,1,1,,,9,37,9,37,op,1335,4,4,1,4,51
674-95,AUG19-MVS-BUS-Weekday-01,15251378-AUG19-MVS-BUS-Weekday-01,Eastbound 674  Express / Downtown,0,2062,6740002,1.0,MT2019,,,,,,28320.0,28320.0,6990,1,0,0,1,,,7,52,7,52,pk,851,1,3,2,3,16
674-95,AUG19-MVS-BUS-Weekday-01,15251381-AUG19-MVS-BUS-Weekday-01,Eastbound 674  Express / Downtown,0,2062,6740001,1.0,MT2019,,,,,,22560.0,22560.0,56188,1,0,0,1,,,6,16,6,16,pk,850,2,3,2,3,51
589-95,AUG19-MVS-BUS-Weekday-01,15251393-AUG19-MVS-BUS-Weekday-01,Northbound 589  Express / Minneapolis,0,1726,5890002,1.0,MT2019,,,,,,22380.0,22380.0,53044,1,0,0,1,,,6,13,6,13,pk,1010,3,3,1,3,62
261-95,AUG19-MVS-BUS-Weekday-01,15251400-AUG19-MVS-BUS-Weekday-01,Southbound 261  Express / Dwtn Mpls,1,1803,2610002,1.0,MT2019,,,,,,21900.0,21900.0,45191,1,0,0,1,,,6,5,6,5,pk,1279,3,6,2,6,48
261-95,AUG19-MVS-BUS-Weekday-01,15251403-AUG19-MVS-BUS-Weekday-01,Southbound 261  Express / Dwtn Mpls,1,1804,2610001,1.0,MT2019,,,,,,28080.0,28080.0,4093,1,0,0,1,,,7,48,7,48,pk,1278,3,6,2,6,18
824-95,AUG19-MVS-BUS-Weekday-01,15251411-AUG19-MVS-BUS-Weekday-01,Southbound 824  Ltd Stop / University / Dntn Mpls,1,1131,8240003,1.0,MT2019,,,,,,21660.0,21660.0,56774,1,0,0,1,,,6,1,6,1,pk,549,3,3,1,3,42
756-95,AUG19-MVS-BUS-Weekday-01,15251420-AUG19-MVS-BUS-Weekday-01,Southbound 756  Downtown / Express,1,2106,7560002,1.0,MT2019,,,,,,25500.0,25500.0,54061,1,0,1,1,,,7,5,7,5,pk,668,2,3,2,3,55
756-95,AUG19-MVS-BUS-Weekday-01,15251421-AUG19-MVS-BUS-Weekday-01,Southbound 756  Downtown / Express,1,2039,7560003,1.0,MT2019,,,,,,27300.0,27300.0,54061,1,0,1,1,,,7,35,7,35,pk,669,1,3,2,3,53
717-95,AUG19-MVS-BUS-Weekday-01,15251423-AUG19-MVS-BUS-Weekday-01,Eastbound 717  42Av / Robbinsdale / Brooklyn Ctr,0,31320,7170001,1.0,MT2019,,,,,,35700.0,35700.0,53277,1,1,1,1,,,9,55,9,55,op,758,6,6,1,6,35
717-95,AUG19-MVS-BUS-Weekday-01,15251433-AUG19-MVS-BUS-Weekday-01,Westbound 717  Cub / Nathan Ln / Robbinsdale TC,1,31320,7170002,1.0,MT2019,,,,,,23280.0,23280.0,51851,1,0,0,1,,,6,28,6,28,pk,753,3,3,1,3,33
717-95,AUG19-MVS-BUS-Weekday-01,15251436-AUG19-MVS-BUS-Weekday-01,Westbound 717  Cub / Nathan Ln / Robbinsdale TC,1,31320,7170002,1.0,MT2019,,,,,,34080.0,34080.0,51851,1,0,0,1,,,9,28,9,28,op,757,6,6,1,6,33
717-95,AUG19-MVS-BUS-Weekday-01,15251448-AUG19-MVS-BUS-Weekday-01,Eastbound 717  42Av / Robbinsdale / Brooklyn Ctr,0,31320,7170001,1.0,MT2019,,,,,,28500.0,28500.0,53277,1,1,1,1,,,7,55,7,55,pk,754,3,3,1,3,35
762-95,AUG19-MVS-BUS-Weekday-01,15251455-AUG19-MVS-BUS-Weekday-01,Southbound 762  Ltd Stop / Downtown,1,31543,7620002,1.0,MT2019,,,,,,24540.0,24540.0,56824,1,0,1,1,,,6,49,6,49,pk,655,2,2,1,2,39
272-95,AUG19-MVS-BUS-Weekday-01,15251459-AUG19-MVS-BUS-Weekday-01,Westbound 272  Express / U of M,1,1610,2720002,1.0,MT2019,,,,,,24780.0,24780.0,42319,1,0,0,1,,,6,53,6,53,pk,1247,2,2,1,2,13
716-95,AUG19-MVS-BUS-Weekday-01,15251462-AUG19-MVS-BUS-Weekday-01,Southbound 716  Douglas Dr/Robbinsdale /Transit Ctr,1,31310,7160002,1.0,MT2019,,,,,,23400.0,23400.0,42247,1,0,0,1,,,6,30,6,30,pk,759,3,3,1,3,61
716-95,AUG19-MVS-BUS-Weekday-01,15251465-AUG19-MVS-BUS-Weekday-01,Southbound 716  Douglas Dr/Robbinsdale /Transit Ctr,1,31311,7160002,1.0,MT2019,,,,,,32820.0,32820.0,42247,1,0,0,1,,,9,7,9,7,op,763,6,6,1,6,61
716-95,AUG19-MVS-BUS-Weekday-01,15251476-AUG19-MVS-BUS-Weekday-01,Northbound 716A  Douglas Dr/Brklyn Pk / Welcome,0,31310,7160001,1.0,MT2019,,,,,,21720.0,21720.0,50153,1,0,0,1,,,6,2,6,2,pk,760,4,4,1,4,53
716-95,AUG19-MVS-BUS-Weekday-01,15251480-AUG19-MVS-BUS-Weekday-01,Northbound 716A  Douglas Dr/Brklyn Pk / Welcome,0,31311,7160001,1.0,MT2019,,,,,,35100.0,35100.0,50153,1,0,0,1,,,9,45,9,45,op,764,6,6,1,6,53
53-95,AUG19-MVS-BUS-Weekday-01,15251491-AUG19-MVS-BUS-Weekday-01,Eastbound 53 Ltd Stop/Dtwn St.Paul/Lafayette,0,1532,530001,1.0,MT2019,,,,,,26820.0,26820.0,50542,1,1,1,1,,,7,27,7,27,pk,1106,7,7,1,7,30
53-95,AUG19-MVS-BUS-Weekday-01,15251498-AUG19-MVS-BUS-Weekday-01,Westbound 53  Ltd Stop / Uptown / Lake St,1,1431,530003,1.0,MT2019,,,,,,52680.0,52680.0,42339,1,0,1,1,,,14,38,14,38,op,1108,1,1,1,1,27
723-95,AUG19-MVS-BUS-Weekday-01,15251509-AUG19-MVS-BUS-Weekday-01,Northbound 723 Henn Comm Coll/Starlite,0,2081,7230002,1.0,MT2019,,,,,,23400.0,23400.0,51845,1,0,0,1,,,6,30,6,30,pk,726,4,4,1,4,41
723-95,AUG19-MVS-BUS-Weekday-01,15251512-AUG19-MVS-BUS-Weekday-01,Northbound 723 Henn Comm Coll/Starlite,0,2066,7230002,1.0,MT2019,,,,,,34200.0,34200.0,51845,1,0,0,1,,,9,30,9,30,op,730,12,12,1,12,41
723-95,AUG19-MVS-BUS-Weekday-01,15251526-AUG19-MVS-BUS-Weekday-01,Southbound 723 Henn Comm Coll / Brooklyn Ctr TC,1,2082,7230001,1.0,MT2019,,,,,,25020.0,25020.0,53224,1,0,0,1,,,6,57,6,57,pk,725,4,4,1,4,43
723-95,AUG19-MVS-BUS-Weekday-01,15251529-AUG19-MVS-BUS-Weekday-01,Southbound 723 Henn Comm Coll / Brooklyn Ctr TC,1,2084,7230001,1.0,MT2019,,,,,,35820.0,35820.0,53224,1,0,0,1,,,9,57,9,57,op,729,12,12,1,12,43
831-95,AUG19-MVS-BUS-Weekday-01,15251567-AUG19-MVS-BUS-Weekday-01,Northbound 831 NORTHTOWN/BLAINE,0,31480,8310003,1.0,MT2019,,,,,,21600.0,21600.0,56779,1,0,0,1,,,6,0,6,0,pk,533,3,3,1,3,47
831-95,AUG19-MVS-BUS-Weekday-01,15251568-AUG19-MVS-BUS-Weekday-01,Southbound 831 BLAINE / NORTHTOWN,1,31480,8310004,1.0,MT2019,,,,,,23220.0,23220.0,40615,1,0,0,1,,,6,27,6,27,pk,532,3,3,1,3,43
831-95,AUG19-MVS-BUS-Weekday-01,15251573-AUG19-MVS-BUS-Weekday-01,Northbound 831 NORTHTOWN/BLAINE,0,31480,8310003,1.0,MT2019,,,,,,32880.0,32880.0,56779,1,0,0,1,,,9,8,9,8,op,537,6,6,1,6,47
831-95,AUG19-MVS-BUS-Weekday-01,15251574-AUG19-MVS-BUS-Weekday-01,Southbound 831 BLAINE / NORTHTOWN,1,31480,8310004,1.0,MT2019,,,,,,34500.0,34500.0,40615,1,0,0,1,,,9,35,9,35,op,536,6,6,1,6,43
129-95,AUG19-MVS-BUS-Weekday-01,15251592-AUG19-MVS-BUS-Weekday-01,Westbound 129 U of M,1,1747,1290001,1.0,MT2019,,,,,,25560.0,25560.0,42848,1,0,0,1,,,7,6,7,6,pk,1450,10,10,1,10,5
615-95,AUG19-MVS-BUS-Weekday-01,15251627-AUG19-MVS-BUS-Weekday-01,Eastbound 615 Excelsior Quentin,0,31301,6150004,1.0,MT2019,,,,,,28260.0,28260.0,41157,1,0,0,1,,,7,51,7,51,pk,949,3,3,1,3,80
615-95,AUG19-MVS-BUS-Weekday-01,15251631-AUG19-MVS-BUS-Weekday-01,Eastbound 615 Excelsior Quentin,0,31300,6150004,1.0,MT2019,,,,,,53460.0,53460.0,41157,1,0,0,1,,,14,51,14,51,op,953,6,6,1,6,80
615-95,AUG19-MVS-BUS-Weekday-01,15251634-AUG19-MVS-BUS-Weekday-01,Westbound 615 Ridgedale,1,31300,6150001,1.0,MT2019,,,,,,28260.0,28260.0,3540,1,0,0,1,,,7,51,7,51,pk,948,2,2,1,2,81
615-95,AUG19-MVS-BUS-Weekday-01,15251639-AUG19-MVS-BUS-Weekday-01,Westbound 615 Ridgedale,1,31300,6150001,1.0,MT2019,,,,,,35460.0,35460.0,3540,1,0,0,1,,,9,51,9,51,op,952,6,6,1,6,81
219-95,AUG19-MVS-BUS-Weekday-01,15251661-AUG19-MVS-BUS-Weekday-01,Southbound 219 Sunray,1,31450,2190002,1.0,MT2019,,,,,,23460.0,23460.0,5020,1,0,1,1,,,6,31,6,31,pk,1349,5,5,1,5,82
219-95,AUG19-MVS-BUS-Weekday-01,15251662-AUG19-MVS-BUS-Weekday-01,Northbound 219 Maplewood Mall,0,31450,2190001,1.0,MT2019,,,,,,27720.0,27720.0,51113,1,0,1,1,,,7,42,7,42,pk,1350,5,5,1,5,78
219-95,AUG19-MVS-BUS-Weekday-01,15251664-AUG19-MVS-BUS-Weekday-01,Northbound 219 Maplewood Mall,0,31450,2190001,1.0,MT2019,,,,,,34920.0,34920.0,51113,1,0,1,1,,,9,42,9,42,op,1356,12,12,1,12,78
219-95,AUG19-MVS-BUS-Weekday-01,15251665-AUG19-MVS-BUS-Weekday-01,Southbound 219 Sunray,1,31450,2190002,1.0,MT2019,,,,,,38520.0,38520.0,5020,1,0,1,1,,,10,42,10,42,op,1355,12,12,1,12,82
415-95,AUG19-MVS-BUS-Weekday-01,15251720-AUG19-MVS-BUS-Weekday-01,Eastbound 415  Mall Amer / Mendota Hts,0,1904,4150004,1.0,MT2019,,,,,,23640.0,23640.0,56879,1,0,1,1,,,6,34,6,34,pk,1153,2,2,1,2,12
227-95,AUG19-MVS-BUS-Weekday-01,15251724-AUG19-MVS-BUS-Weekday-01,Northbound 227 Rsvl Civic Ctr/ Super Target,0,31271,2270003,1.0,MT2019,,,,,,40800.0,40800.0,52530,1,0,1,1,,,11,20,11,20,op,1322,6,6,1,6,48
227-95,AUG19-MVS-BUS-Weekday-01,15251730-AUG19-MVS-BUS-Weekday-01,Southbound 227 Rosedale,1,31270,2270005,1.0,MT2019,,,,,,38880.0,38880.0,45174,1,0,1,1,,,10,48,10,48,op,1321,6,6,1,6,46
227-95,AUG19-MVS-BUS-Weekday-01,15251733-AUG19-MVS-BUS-Weekday-01,Southbound 227 Rosedale,1,31270,2270001,1.0,MT2019,,,,,,24960.0,24960.0,14465,1,0,1,1,,,6,56,6,56,pk,1315,5,6,2,6,43
227-95,AUG19-MVS-BUS-Weekday-01,15251735-AUG19-MVS-BUS-Weekday-01,Southbound 227 Rosedale,1,31271,2270002,1.0,MT2019,,,,,,22500.0,22500.0,43320,1,0,0,1,,,6,15,6,15,pk,1316,1,6,2,6,51
227-95,AUG19-MVS-BUS-Weekday-01,15251743-AUG19-MVS-BUS-Weekday-01,Northbound 227 Rsvl Civic Ctr/ Super Target,0,31271,2270003,1.0,MT2019,,,,,,30480.0,30480.0,52530,1,0,1,1,,,8,28,8,28,pk,1317,1,1,1,1,48
758-95,AUG19-MVS-BUS-Weekday-01,15251755-AUG19-MVS-BUS-Weekday-01,Southbound 758  Express / Downtown,1,1039,7580001,1.0,MT2019,,,,,,24600.0,24600.0,43296,1,0,0,1,,,6,50,6,50,pk,664,4,7,2,7,42
758-95,AUG19-MVS-BUS-Weekday-01,15251761-AUG19-MVS-BUS-Weekday-01,Southbound 758  Express / Downtown,1,1089,7580003,1.0,MT2019,,,,,,22680.0,22680.0,50152,1,0,0,1,,,6,18,6,18,pk,665,3,7,2,7,32
80-95,AUG19-MVS-BUS-Weekday-01,15251766-AUG19-MVS-BUS-Weekday-01,Northbound 80  White Bear / Maplwd Mall,0,31601,800001,1.0,MT2019,,,,,,25920.0,25920.0,13667,1,0,0,1,,,7,12,7,12,pk,569,5,5,1,5,42
80-95,AUG19-MVS-BUS-Weekday-01,15251767-AUG19-MVS-BUS-Weekday-01,Southbound 80  White Bear/ Sunray,1,31601,800002,1.0,MT2019,,,,,,27720.0,27720.0,50689,1,0,1,1,,,7,42,7,42,pk,568,4,4,1,4,41
80-95,AUG19-MVS-BUS-Weekday-01,15251770-AUG19-MVS-BUS-Weekday-01,Southbound 80  White Bear/ Sunray,1,31600,800002,1.0,MT2019,,,,,,43920.0,43920.0,50689,1,0,1,1,,,12,12,12,12,op,572,7,7,1,7,41
80-95,AUG19-MVS-BUS-Weekday-01,15251771-AUG19-MVS-BUS-Weekday-01,Northbound 80  White Bear / Maplwd Mall,0,31600,800001,1.0,MT2019,,,,,,45840.0,45840.0,13667,1,0,0,1,,,12,44,12,44,op,573,7,7,1,7,42
645-95,AUG19-MVS-BUS-Weekday-01,15284936-AUG19-MVS-BUS-Weekday-01,Westbound 645B Ltd Stop/Plymouth/Via Ford Rd,1,2013,6450027,1.0,MT2019,,,,,,30480.0,30480.0,51381,1,0,1,1,,,8,28,8,28,pk,899,3,7,2,5,51
645-95,AUG19-MVS-BUS-Weekday-01,15284939-AUG19-MVS-BUS-Weekday-01,Eastbound 645 Ltd Stop / Minneapolis,0,2017,6450029,1.0,MT2019,,,,,,29280.0,29280.0,52852,1,0,0,1,,,8,8,8,8,pk,902,2,8,2,6,86
645-95,AUG19-MVS-BUS-Weekday-01,15284940-AUG19-MVS-BUS-Weekday-01,Westbound 645E Ltd Stop / Mound,1,2019,6450030,1.0,MT2019,,,,,,32520.0,32520.0,51381,1,0,1,1,,,9,2,9,2,op,907,5,12,2,9,86
645-95,AUG19-MVS-BUS-Weekday-01,15284942-AUG19-MVS-BUS-Weekday-01,Westbound 645E Ltd Stop/Mound/Via Ford Rd,1,2015,6450031,1.0,MT2019,,,,,,28740.0,28740.0,51381,1,0,1,1,,,7,59,7,59,pk,900,2,7,2,5,84
645-95,AUG19-MVS-BUS-Weekday-01,15284943-AUG19-MVS-BUS-Weekday-01,Eastbound 645 Ltd Stop / Minneapolis,0,2018,6450032,1.0,MT2019,,,,,,31800.0,31800.0,6990,1,0,0,1,,,8,50,8,50,pk,901,4,8,2,6,62
645-95,AUG19-MVS-BUS-Weekday-01,15284966-AUG19-MVS-BUS-Weekday-01,Eastbound 645 Ltd Stop / Minneapolis,0,2015,6450029,1.0,MT2019,,,,,,34740.0,34740.0,52852,1,0,0,1,,,9,39,9,39,op,909,3,12,2,6,86
645-95,AUG19-MVS-BUS-Weekday-01,15284989-AUG19-MVS-BUS-Weekday-01,Eastbound 645 Ltd Stop / Minneapolis,0,2016,6450037,1.0,MT2019,,,,,,38040.0,38040.0,6999,1,0,0,1,,,10,34,10,34,op,910,3,12,2,6,49
645-95,AUG19-MVS-BUS-Weekday-01,15284993-AUG19-MVS-BUS-Weekday-01,Westbound 645B Ltd Stop / Plymouth Rd,1,2013,6450044,1.0,MT2019,,,,,,37920.0,37920.0,51381,1,0,1,1,,,10,32,10,32,op,908,4,12,2,9,52
32-95,AUG19-MVS-BUS-Weekday-01,15285109-AUG19-MVS-BUS-Weekday-01,Eastbound 32A Lowry Av / Edison HS,0,2083,320004,1.0,MT2019,,,,,,26760.0,26760.0,50155,1,0,1,1,,,7,26,7,26,pk,1203,3,14,2,9,32
61-95,AUG19-MVS-BUS-Weekday-01,15285118-AUG19-MVS-BUS-Weekday-01,Eastbound 61  Henn-Larp/Dwtn St Paul/Via Arcade,0,1055,610011,1.0,MT2019,,,,,,53820.0,53820.0,49676,1,0,0,1,,,14,57,14,57,op,974,1,14,2,14,33
61-95,AUG19-MVS-BUS-Weekday-01,15285122-AUG19-MVS-BUS-Weekday-01,Westbound 61L Arcade / To Larpenteur,1,1575,610001,1.0,MT2019,,,,,,27900.0,27900.0,52761,1,1,1,1,,,7,45,7,45,pk,964,1,10,2,10,31
789-95,AUG19-MVS-BUS-Weekday-01,15285192-AUG19-MVS-BUS-Weekday-01,Northbound 789  Trip 1 / Maple Grove / Transit Sta,0,2218,7890002,1.0,MT2019,,,,,,52980.0,52980.0,16153,1,1,1,1,,,14,43,14,43,op,586,1,1,1,1,7
763-95,AUG19-MVS-BUS-Weekday-01,15285194-AUG19-MVS-BUS-Weekday-01,Southbound 763  Express / Downtown,1,1456,7630001,1.0,MT2019,,,,,,23580.0,23580.0,11248,1,0,0,1,,,6,33,6,33,pk,653,4,4,1,4,67
46-95,AUG19-MVS-BUS-Weekday-01,15285204-AUG19-MVS-BUS-Weekday-01,Westbound 46C 42St-46St/Eden-Vernon/Via Bryant,1,1525,460002,1.0,MT2019,,,,,,23400.0,23400.0,51570,1,0,0,1,,,6,30,6,30,pk,1138,6,10,2,7,96
46-95,AUG19-MVS-BUS-Weekday-01,15285206-AUG19-MVS-BUS-Weekday-01,Westbound 46C 42St-46St/Eden-Vernon/Via Bryant,1,1526,460002,1.0,MT2019,,,,,,32700.0,32700.0,51570,1,0,0,1,,,9,5,9,5,op,1146,11,12,2,12,96
46-95,AUG19-MVS-BUS-Weekday-01,15285217-AUG19-MVS-BUS-Weekday-01,Westbound 46C 42St-46St/Eden-Vernon/Via Bryant,1,1525,460017,1.0,MT2019,,,,,,52320.0,52320.0,51570,1,0,0,1,,,14,32,14,32,op,1147,1,12,2,12,95
46-95,AUG19-MVS-BUS-Weekday-01,15285229-AUG19-MVS-BUS-Weekday-01,Eastbound 46E 46St-42St/St. Paul-7St/Via Bryant,0,1526,460001,1.0,MT2019,,,,,,21840.0,21840.0,220,1,0,1,1,,,6,4,6,4,pk,1140,5,8,2,6,96
46-95,AUG19-MVS-BUS-Weekday-01,15285233-AUG19-MVS-BUS-Weekday-01,Eastbound 46E 46St-42St/St. Paul-7St/Via Bryant,0,1523,460001,1.0,MT2019,,,,,,32640.0,32640.0,220,1,0,1,1,,,9,4,9,4,op,1148,12,12,1,12,96
46-95,AUG19-MVS-BUS-Weekday-01,15285257-AUG19-MVS-BUS-Weekday-01,Eastbound 46E 46St-42St/St. Paul-7St/Via Nicollet,0,1526,460007,1.0,MT2019,,,,,,29040.0,29040.0,542,1,0,0,1,,,8,4,8,4,pk,1141,1,8,2,6,92
46-95,AUG19-MVS-BUS-Weekday-01,15285273-AUG19-MVS-BUS-Weekday-01,Westbound 46D 42St-46St/Opportunity/Via Nicollet,1,2002,460005,1.0,MT2019,,,,,,28800.0,28800.0,51550,1,0,0,1,,,8,0,8,0,pk,1139,1,10,2,7,87
